DATA,IATA_CODE,tavg,tmin,tmax,prcp,snow
2015-03-18,LGA,1.4,-2.7,6.7,0.0,0.0
2015-03-19,LGA,1.2,-2.1,6.7,0.0,0.0
2015-03-20,LGA,1.7,-1.6,3.3,9.1,0.0
2015-03-21,LGA,1.6,-1.6,8.9,0.8,8.0
2015-03-22,LGA,4.9,-2.1,7.2,0.0,0.0
2015-03-23,LGA,-0.2,-4.9,5.0,0.0,0.0
2015-03-24,LGA,1.3,-3.8,7.8,0.0,0.0
2015-03-25,LGA,3.2,-1.6,8.3,1.5,0.0
2015-03-26,LGA,7.3,5.0,17.8,9.9,0.0
2015-03-27,LGA,8.0,4.4,8.3,6.1,0.0
2015-03-28,LGA,4.1,-2.7,7.2,0.0,0.0
2015-03-29,LGA,1.2,-3.8,9.4,0.0,0.0
2015-03-30,LGA,5.9,2.2,14.4,0.0,0.0
2015-03-31,LGA,6.1,1.1,8.3,2.5,0.0
2015-01-01,LGB,8.1,2.2,14.4,0.0,
2015-01-02,LGB,8.9,3.3,15.0,0.0,
2015-01-03,LGB,9.9,3.9,17.2,0.0,
2015-01-04,LGB,11.2,5.0,21.1,0.0,
2015-01-05,LGB,14.8,7.2,27.8,0.0,
2015-01-06,LGB,19.2,11.1,29.4,0.0,
2015-01-07,LGB,17.2,7.2,28.3,0.0,
2015-01-08,LGB,15.0,9.4,20.0,0.0,
2015-01-09,LGB,16.3,12.2,21.7,0.0,
2015-01-10,LGB,14.3,11.7,16.7,8.9,
2015-01-11,LGB,14.0,12.2,16.7,10.2,
2015-01-12,LGB,14.4,11.1,18.3,0.0,
2015-01-13,LGB,15.3,12.2,20.6,0.0,
2015-01-14,LGB,14.9,8.9,22.2,0.0,
2015-01-15,LGB,15.2,8.9,24.4,0.0,
2015-01-16,LGB,15.9,9.4,23.3,0.0,
2015-01-17,LGB,15.0,8.3,24.4,0.0,
2015-01-18,LGB,15.5,10.6,23.3,0.0,
2015-01-19,LGB,14.3,9.4,20.0,0.0,
2015-01-20,LGB,14.5,13.3,17.2,0.0,
2015-01-21,LGB,15.7,11.1,23.3,0.0,
2015-01-22,LGB,15.0,8.3,23.9,0.0,
2015-01-23,LGB,16.3,10.0,24.4,0.0,
2015-01-24,LGB,16.5,7.8,27.8,0.0,
2015-01-25,LGB,20.1,10.6,27.8,0.0,
2015-01-26,LGB,19.5,13.3,24.4,2.5,
2015-01-27,LGB,15.9,11.7,22.8,0.0,
2015-01-28,LGB,16.6,11.7,23.9,0.0,
2015-01-29,LGB,18.2,14.4,22.8,0.0,
2015-01-30,LGB,18.1,13.9,21.1,0.5,
2015-01-31,LGB,16.4,12.8,21.1,0.0,
2015-02-01,LGB,15.4,8.9,23.3,0.0,
2015-02-02,LGB,16.1,9.4,23.3,0.0,
2015-02-03,LGB,15.8,11.7,20.6,0.0,
2015-02-04,LGB,15.7,12.8,21.1,0.0,
2015-02-05,LGB,15.7,11.7,22.8,0.0,
2015-02-06,LGB,16.3,12.8,23.3,0.0,
2015-02-07,LGB,15.3,11.1,21.7,0.0,
2015-02-08,LGB,18.9,15.0,25.6,0.0,
2015-02-09,LGB,18.5,13.9,23.3,0.0,
2015-02-10,LGB,16.6,10.0,25.6,0.0,
2015-02-11,LGB,19.5,12.2,30.6,0.0,
2015-02-12,LGB,21.8,11.7,31.1,0.0,
2015-02-13,LGB,21.4,13.3,31.7,0.0,
2015-02-14,LGB,20.3,11.7,28.9,0.0,
2015-02-15,LGB,18.2,11.1,25.6,0.0,
2015-02-16,LGB,16.7,13.3,19.4,0.0,
2015-02-17,LGB,16.6,13.3,20.6,0.0,
2015-02-18,LGB,16.1,11.7,22.2,0.0,
2015-02-19,LGB,16.4,12.8,20.6,0.0,
2015-02-20,LGB,15.9,12.8,20.0,0.0,
2015-02-21,LGB,16.1,13.3,19.4,0.0,
2015-02-22,LGB,15.6,11.1,19.4,4.6,
2015-02-23,LGB,13.8,10.0,18.9,1.5,
2015-02-24,LGB,14.1,7.2,23.3,0.0,
2015-02-25,LGB,15.7,10.0,22.2,0.0,
2015-02-26,LGB,14.7,10.0,19.4,0.0,
2015-02-27,LGB,15.1,11.7,18.3,0.0,
2015-02-28,LGB,15.8,12.8,18.3,0.0,
2015-03-01,LGB,13.9,10.0,17.2,0.8,
2015-03-02,LGB,12.7,9.4,15.6,11.7,
2015-03-03,LGB,13.1,7.8,18.9,0.0,
2015-03-04,LGB,14.9,8.9,22.8,0.0,
2015-03-05,LGB,16.5,8.3,26.1,0.0,
2015-03-06,LGB,18.4,10.0,30.6,0.0,
2015-03-07,LGB,20.5,10.0,30.6,0.0,
2015-03-08,LGB,18.4,11.1,22.2,0.0,
2015-03-09,LGB,16.1,11.1,20.6,0.0,
2015-03-10,LGB,17.3,12.8,26.1,0.0,
2015-03-11,LGB,18.7,15.6,23.3,0.0,
2015-03-12,LGB,20.2,12.8,31.1,0.0,
2015-03-13,LGB,23.9,14.4,32.8,0.0,
2015-03-14,LGB,24.4,16.1,34.4,0.0,
2015-03-15,LGB,25.3,18.3,33.3,0.0,
2015-03-16,LGB,24.3,18.3,31.1,0.0,
2015-03-17,LGB,21.1,15.6,25.6,0.0,
2015-03-18,LGB,18.9,16.7,21.1,0.0,
2015-03-19,LGB,17.9,14.4,23.3,0.0,
2015-03-20,LGB,18.6,15.6,25.0,0.0,
2015-03-21,LGB,18.2,16.1,21.7,0.0,
2015-03-22,LGB,17.7,15.6,20.6,0.0,
2015-03-23,LGB,17.6,13.9,22.8,0.0,
2015-03-24,LGB,17.6,13.3,22.8,0.0,
2015-03-25,LGB,19.7,13.9,28.3,0.0,
2015-03-26,LGB,22.5,14.4,34.4,0.0,
2015-03-27,LGB,22.8,15.0,32.2,0.0,
2015-03-28,LGB,20.2,15.6,26.1,0.0,
2015-03-29,LGB,19.3,15.0,25.6,0.0,
2015-03-30,LGB,19.0,14.4,26.1,0.0,
2015-03-31,LGB,17.3,13.9,20.6,0.0,
2015-01-01,LIH,19.4,15.0,23.3,0.0,
2015-01-02,LIH,18.9,15.0,25.0,20.6,
2015-01-03,LIH,19.3,13.3,23.9,0.8,
2015-01-04,LIH,18.3,12.2,25.6,0.0,
2015-01-05,LIH,18.7,13.9,25.0,0.0,
2015-01-06,LIH,21.5,18.3,24.4,0.0,
2015-01-07,LIH,20.7,18.3,24.4,0.0,
2015-01-08,LIH,21.0,16.7,25.0,0.0,
2015-01-09,LIH,20.3,16.1,25.6,0.0,
2015-01-10,LIH,21.7,18.9,26.1,0.0,
2015-01-11,LIH,21.3,17.2,27.8,0.0,
2015-01-12,LIH,20.9,15.6,26.7,0.0,
2015-01-13,LIH,21.2,16.7,26.1,0.0,
2015-01-14,LIH,22.4,19.4,27.8,0.0,
2015-01-15,LIH,23.7,20.0,29.4,0.0,
2015-01-16,LIH,23.4,18.9,28.9,8.1,
2015-01-17,LIH,21.9,18.9,25.0,0.0,
2015-01-18,LIH,22.3,19.4,26.1,0.0,
2015-01-19,LIH,22.4,18.3,27.2,0.0,
2015-01-20,LIH,22.9,17.8,27.8,0.0,
2015-01-21,LIH,22.3,18.3,26.7,0.0,
2015-01-22,LIH,23.2,19.4,28.3,0.0,
2015-01-23,LIH,24.6,20.6,29.4,0.0,
2015-01-24,LIH,22.8,18.9,25.0,0.0,
2015-01-25,LIH,21.4,19.4,25.6,0.0,
2015-01-26,LIH,22.6,20.0,25.6,0.0,
2015-01-27,LIH,23.2,20.0,26.7,0.0,
2015-01-28,LIH,22.2,17.2,27.2,0.0,
2015-01-29,LIH,22.4,18.3,29.4,0.0,
2015-01-30,LIH,21.6,16.7,25.0,0.0,
2015-01-31,LIH,19.6,14.4,25.6,0.0,
2015-02-01,LIH,21.4,17.8,26.1,0.0,
2015-02-02,LIH,23.1,20.0,26.7,1.8,
2015-02-03,LIH,25.3,22.2,31.7,4.8,
2015-02-04,LIH,24.9,21.7,28.9,0.3,
2015-02-05,LIH,23.1,16.1,28.9,0.0,
2015-02-06,LIH,20.9,15.0,28.3,0.0,
2015-02-07,LIH,20.6,14.4,26.1,0.0,
2015-02-08,LIH,20.7,16.7,26.7,0.0,
2015-02-09,LIH,24.4,20.6,28.9,1.0,
2015-02-10,LIH,22.8,18.9,28.3,0.0,
2015-02-11,LIH,21.7,15.6,26.1,0.0,
2015-02-12,LIH,20.7,16.1,25.6,0.0,
2015-02-13,LIH,23.4,21.7,27.8,4.3,
2015-02-14,LIH,24.5,15.6,28.9,4.8,
2015-02-15,LIH,20.4,14.4,24.4,0.0,
2015-02-16,LIH,20.4,16.1,26.7,0.0,
2015-02-17,LIH,22.3,18.3,27.8,0.0,
2015-02-18,LIH,22.9,18.9,27.8,0.0,
2015-02-19,LIH,24.2,20.6,28.9,0.0,
2015-02-20,LIH,23.7,18.9,26.1,1.3,
2015-02-21,LIH,20.9,16.1,25.6,0.0,
2015-02-22,LIH,23.3,21.7,27.2,0.0,
2015-02-23,LIH,24.3,21.1,28.3,0.0,
2015-02-24,LIH,24.5,21.1,27.8,0.0,
2015-02-25,LIH,24.7,23.3,27.8,0.0,
2015-02-26,LIH,24.3,20.0,27.2,0.5,
2015-02-27,LIH,22.4,18.3,28.9,0.0,
2015-02-28,LIH,23.2,20.6,27.2,0.3,
2015-03-01,LIH,22.4,20.0,26.7,0.0,
2015-03-02,LIH,24.1,22.2,28.3,2.3,
2015-03-03,LIH,24.1,22.2,27.2,0.0,
2015-03-04,LIH,22.9,19.4,25.0,3.6,
2015-03-05,LIH,21.6,18.9,25.0,4.8,
2015-03-06,LIH,21.7,18.3,25.0,0.3,
2015-03-07,LIH,21.0,18.3,23.9,0.0,
2015-03-08,LIH,19.7,16.7,23.9,0.0,
2015-03-09,LIH,19.6,15.0,25.0,0.0,
2015-03-10,LIH,19.3,13.9,25.0,0.0,
2015-03-11,LIH,20.1,16.7,25.6,0.0,
2015-03-12,LIH,20.4,17.2,26.7,0.0,
2015-03-13,LIH,19.9,15.0,24.4,0.0,
2015-03-14,LIH,21.3,20.0,24.4,0.0,
2015-03-15,LIH,21.7,18.3,25.6,0.3,
2015-03-16,LIH,21.3,17.2,25.6,0.0,
2015-03-17,LIH,21.1,16.1,26.7,0.0,
2015-03-18,LIH,22.7,18.3,27.8,0.0,
2015-03-19,LIH,22.3,19.4,25.6,4.8,
2015-03-20,LIH,22.7,21.7,26.7,4.8,
2015-03-21,LIH,23.6,21.7,26.7,0.3,
2015-03-22,LIH,24.1,22.8,27.8,0.0,
2015-03-23,LIH,24.7,21.7,27.8,0.0,
2015-03-24,LIH,23.3,18.9,27.2,0.0,
2015-03-25,LIH,22.4,20.0,23.3,11.4,
2015-03-26,LIH,21.8,20.6,26.1,0.0,
2015-03-27,LIH,23.7,22.2,27.2,0.3,
2015-03-28,LIH,24.6,22.2,27.2,0.0,
2015-03-29,LIH,24.5,22.2,27.2,1.8,
2015-03-30,LIH,24.5,22.2,27.2,0.5,
2015-03-31,LIH,24.1,20.0,26.7,6.6,
2015-01-01,LIT,2.0,-3.3,5.0,4.1,0.0
2015-01-02,LIT,3.6,1.1,3.3,14.0,0.0
2015-01-03,LIT,8.3,1.7,6.1,33.3,0.0
2015-01-04,LIT,2.1,3.3,11.1,0.0,0.0
2015-01-05,LIT,-2.9,-6.7,5.0,0.0,0.0
2015-01-06,LIT,0.8,-7.2,0.6,0.0,0.0
2015-01-07,LIT,-2.7,-2.8,11.1,0.0,0.0
2015-01-08,LIT,-6.8,-13.3,0.6,0.0,0.0
2015-01-09,LIT,-2.8,-13.3,0.0,0.0,0.0
2015-01-10,LIT,-4.2,-7.8,2.2,0.0,0.0
2015-01-11,LIT,1.3,-7.8,0.6,12.7,0.0
2015-01-12,LIT,3.7,-1.1,2.8,1.5,0.0
2015-01-13,LIT,-1.3,-2.2,4.4,0.0,0.0
2015-01-14,LIT,-2.4,-6.7,1.7,0.0,0.0
2015-01-15,LIT,2.0,-6.1,4.4,0.0,0.0
2015-01-16,LIT,3.2,-0.6,8.3,0.0,0.0
2015-01-17,LIT,8.1,2.8,14.4,0.0,0.0
2015-01-18,LIT,9.7,2.2,17.8,0.0,0.0
2015-01-19,LIT,9.6,3.9,18.9,0.0,0.0
2015-01-20,LIT,8.3,8.3,18.3,0.0,0.0
2015-01-21,LIT,6.8,3.3,19.4,0.0,0.0
2015-01-22,LIT,6.3,3.3,15.6,8.6,0.0
2015-01-23,LIT,4.1,2.8,6.7,0.0,0.0
2015-01-24,LIT,3.9,-0.6,8.9,0.0,0.0
2015-01-25,LIT,8.1,-0.6,15.0,0.0,0.0
2015-01-26,LIT,7.8,2.8,15.0,0.0,0.0
2015-01-27,LIT,9.8,1.7,15.0,0.0,0.0
2015-01-28,LIT,8.4,3.3,18.3,0.0,0.0
2015-01-29,LIT,11.5,2.8,16.7,0.0,0.0
2015-01-30,LIT,3.2,1.1,17.8,0.0,0.0
2015-01-31,LIT,4.9,0.0,10.6,0.0,0.0
2015-02-01,LIT,8.2,3.3,10.6,14.2,0.0
2015-02-02,LIT,-1.1,-4.4,12.8,0.0,0.0
2015-02-03,LIT,1.7,-4.4,3.3,0.0,0.0
2015-02-04,LIT,5.5,-2.2,10.6,1.3,0.0
2015-02-05,LIT,-0.1,-2.2,13.3,0.0,0.0
2015-02-06,LIT,1.8,-3.9,4.4,0.0,0.0
2015-02-07,LIT,9.4,-3.9,10.0,0.0,0.0
2015-02-08,LIT,13.7,4.4,15.6,0.0,0.0
2015-02-09,LIT,10.6,10.6,19.4,0.0,0.0
2015-02-10,LIT,4.7,0.6,16.1,0.0,0.0
2015-02-11,LIT,6.6,0.6,11.1,0.0,0.0
2015-02-12,LIT,3.0,-0.6,16.7,0.0,0.0
2015-02-13,LIT,0.8,-2.8,6.7,0.0,0.0
2015-02-14,LIT,8.4,-3.3,7.8,0.0,0.0
2015-02-15,LIT,-1.6,-5.6,22.2,1.0,0.0
2015-02-16,LIT,-3.8,-5.6,2.2,17.0,3.0
2015-02-17,LIT,-2.8,-7.2,-2.8,0.5,3.0
2015-02-18,LIT,-0.6,-7.2,2.8,0.0,3.0
2015-02-19,LIT,-4.8,-7.8,3.9,0.0,0.0
2015-02-20,LIT,-1.6,-7.8,-1.1,4.3,0.0
2015-02-21,LIT,2.8,-3.9,9.4,29.2,0.0
2015-02-22,LIT,2.3,1.7,11.1,11.7,0.0
2015-02-23,LIT,-4.1,-5.0,5.0,2.3,3.0
2015-02-24,LIT,-1.0,-6.7,-4.4,0.0,3.0
2015-02-25,LIT,-0.5,-5.6,3.9,1.3,0.0
2015-02-26,LIT,-0.5,-2.2,1.1,0.0,0.0
2015-02-27,LIT,-4.2,-7.8,3.9,0.0,0.0
2015-02-28,LIT,-0.9,-7.8,-1.1,0.0,0.0
2015-03-01,LIT,2.4,-3.9,3.9,7.4,0.0
2015-03-02,LIT,2.2,0.0,4.4,0.0,0.0
2015-03-03,LIT,6.7,0.6,3.3,0.8,0.0
2015-03-04,LIT,5.3,0.6,12.2,55.1,0.0
2015-03-05,LIT,-2.6,-6.7,11.1,14.7,13.0
2015-03-06,LIT,-3.1,-7.8,2.8,0.0,10.0
2015-03-07,LIT,3.8,-7.8,5.6,0.0,8.0
2015-03-08,LIT,4.4,-1.1,14.4,4.3,3.0
2015-03-09,LIT,7.6,6.1,9.4,17.3,0.0
2015-03-10,LIT,10.9,6.1,9.4,8.1,0.0
2015-03-11,LIT,14.4,8.3,12.8,0.0,0.0
2015-03-12,LIT,12.0,10.6,21.7,31.8,0.0
2015-03-13,LIT,16.4,10.6,15.0,40.4,0.0
2015-03-14,LIT,15.0,13.9,17.8,2.5,0.0
2015-03-15,LIT,15.4,10.6,15.6,0.0,0.0
2015-03-16,LIT,15.3,10.6,21.7,0.0,0.0
2015-03-17,LIT,16.6,12.2,21.7,0.0,0.0
2015-03-18,LIT,9.0,8.9,27.8,11.7,0.0
2015-03-19,LIT,8.2,4.4,10.6,0.0,0.0
2015-03-20,LIT,12.4,5.0,11.7,6.4,0.0
2015-03-21,LIT,11.6,8.3,18.3,0.0,0.0
2015-03-22,LIT,12.3,8.3,15.0,13.2,0.0
2015-03-23,LIT,14.0,8.9,15.6,0.0,0.0
2015-03-24,LIT,17.0,8.9,22.8,0.0,0.0
2015-03-25,LIT,19.6,12.2,25.0,0.0,0.0
2015-03-26,LIT,12.9,13.9,26.7,7.4,0.0
2015-03-27,LIT,7.2,5.0,13.9,0.0,0.0
2015-03-28,LIT,6.4,5.6,12.2,1.8,0.0
2015-03-29,LIT,11.2,2.2,10.0,0.0,0.0
2015-03-30,LIT,16.2,3.3,24.4,0.0,0.0
2015-03-31,LIT,19.6,12.2,22.8,0.0,0.0
2015-01-01,LNK,-8.3,-13.2,1.7,0.0,3.0
2015-01-02,LNK,-6.3,-11.6,0.6,0.0,0.0
2015-01-03,LNK,-5.1,-12.7,3.3,1.3,0.0
2015-01-04,LNK,-13.5,-17.7,-11.6,0.3,3.0
2015-01-05,LNK,-12.1,-14.3,-3.2,0.0,3.0
2015-01-06,LNK,-9.5,-13.8,-6.0,0.0,3.0
2015-01-07,LNK,-12.8,-19.3,-11.6,0.0,3.0
2015-01-08,LNK,-10.6,-16.0,1.7,0.0,3.0
2015-01-09,LNK,-9.8,-15.5,-7.1,0.0,0.0
2015-01-10,LNK,-7.8,-16.6,5.6,0.0,0.0
2015-01-11,LNK,-5.5,-12.7,2.8,0.0,0.0
2015-01-12,LNK,-8.3,-18.8,-6.6,0.0,0.0
2015-01-13,LNK,-14.4,-19.9,-3.8,0.0,0.0
2015-01-14,LNK,-3.8,-8.8,4.4,0.0,0.0
2015-01-15,LNK,-1.1,-8.8,9.4,0.0,0.0
2015-01-16,LNK,2.0,-6.6,15.0,0.0,0.0
2015-01-17,LNK,7.9,2.8,11.7,0.0,0.0
2015-01-18,LNK,4.1,-5.5,14.4,0.0,0.0
2015-01-19,LNK,3.2,-5.5,15.6,0.0,0.0
2015-01-20,LNK,4.0,-2.7,11.1,0.0,0.0
2015-01-21,LNK,2.8,-4.9,8.3,0.0,0.0
2015-01-22,LNK,0.9,-6.0,3.9,0.0,0.0
2015-01-23,LNK,-1.4,-7.7,9.4,0.0,0.0
2015-01-24,LNK,3.4,-2.7,13.9,0.8,0.0
2015-01-25,LNK,5.3,-1.0,7.8,0.0,0.0
2015-01-26,LNK,5.0,-2.1,16.7,0.0,0.0
2015-01-27,LNK,3.6,-6.0,15.0,0.0,0.0
2015-01-28,LNK,6.9,-0.5,17.8,0.0,0.0
2015-01-29,LNK,6.2,-7.1,6.1,0.0,0.0
2015-01-30,LNK,-3.5,-11.6,5.6,0.0,0.0
2015-01-31,LNK,1.7,0.0,3.9,20.8,0.0
2015-02-01,LNK,-4.3,-16.0,0.0,10.2,13.0
2015-02-02,LNK,-15.4,-21.6,-7.1,0.0,18.0
2015-02-03,LNK,-7.4,-13.8,3.3,0.0,18.0
2015-02-04,LNK,-5.9,-24.9,-4.3,10.7,15.0
2015-02-05,LNK,-16.8,-26.6,-3.2,0.0,25.0
2015-02-06,LNK,-1.5,-5.5,6.1,0.0,23.0
2015-02-07,LNK,2.7,-4.3,11.7,0.0,13.0
2015-02-08,LNK,7.1,1.7,13.9,0.0,0.0
2015-02-09,LNK,2.1,0.0,2.8,0.0,0.0
2015-02-10,LNK,1.4,-1.6,5.0,0.0,0.0
2015-02-11,LNK,0.1,-6.0,3.9,0.0,0.0
2015-02-12,LNK,-8.2,-13.8,-4.9,0.0,0.0
2015-02-13,LNK,-2.1,-8.8,11.7,0.0,0.0
2015-02-14,LNK,-1.0,-9.3,2.8,0.0,0.0
2015-02-15,LNK,-9.4,-11.0,-7.1,0.0,0.0
2015-02-16,LNK,-5.0,-8.2,3.3,0.0,0.0
2015-02-17,LNK,-3.9,-11.0,-2.1,0.5,0.0
2015-02-18,LNK,-9.8,-16.6,-6.6,0.0,0.0
2015-02-19,LNK,-11.7,-17.7,-4.9,0.3,0.0
2015-02-20,LNK,-5.5,-11.6,6.1,0.0,0.0
2015-02-21,LNK,0.6,-7.7,4.4,0.0,0.0
2015-02-22,LNK,-7.7,-16.0,-6.0,0.0,0.0
2015-02-23,LNK,-12.6,-20.5,-2.7,0.0,0.0
2015-02-24,LNK,-2.0,-7.7,10.0,0.0,0.0
2015-02-25,LNK,0.1,-11.6,7.8,1.3,0.0
2015-02-26,LNK,-11.7,-18.2,-8.8,0.0,0.0
2015-02-27,LNK,-14.4,-21.0,-6.0,0.0,0.0
2015-02-28,LNK,-10.4,-14.9,-4.3,0.8,0.0
2015-03-01,LNK,-3.5,-7.7,5.6,0.0,0.0
2015-03-02,LNK,-0.8,-6.6,6.1,0.0,0.0
2015-03-03,LNK,0.9,-7.7,3.3,0.0,0.0
2015-03-04,LNK,-5.4,-14.3,0.0,0.8,3.0
2015-03-05,LNK,-9.5,-18.2,1.7,0.0,0.0
2015-03-06,LNK,2.8,-7.7,17.8,0.0,0.0
2015-03-07,LNK,6.6,-4.3,17.8,0.0,0.0
2015-03-08,LNK,5.7,-4.3,15.0,0.0,0.0
2015-03-09,LNK,4.2,-6.6,16.7,0.0,0.0
2015-03-10,LNK,8.5,-2.7,23.3,0.0,0.0
2015-03-11,LNK,8.5,-2.7,22.2,0.0,0.0
2015-03-12,LNK,14.1,2.2,25.0,0.0,0.0
2015-03-13,LNK,12.7,-1.0,23.9,0.0,0.0
2015-03-14,LNK,10.9,1.1,20.6,0.0,0.0
2015-03-15,LNK,12.6,2.2,27.2,0.0,0.0
2015-03-16,LNK,19.4,6.1,32.2,0.0,0.0
2015-03-17,LNK,7.9,0.0,11.1,0.0,0.0
2015-03-18,LNK,4.3,-2.7,12.2,0.0,0.0
2015-03-19,LNK,5.8,-0.5,10.6,0.0,0.0
2015-03-20,LNK,6.8,-6.0,23.9,0.0,0.0
2015-03-21,LNK,11.8,0.6,20.0,0.0,0.0
2015-03-22,LNK,12.6,-1.6,24.4,0.0,0.0
2015-03-23,LNK,6.7,-0.5,11.7,0.0,0.0
2015-03-24,LNK,4.4,1.1,5.0,17.8,0.0
2015-03-25,LNK,4.3,-1.6,7.8,0.0,0.0
2015-03-26,LNK,2.7,-6.6,11.1,1.0,0.0
2015-03-27,LNK,0.2,-6.0,5.0,0.0,0.0
2015-03-28,LNK,5.1,-0.5,13.9,0.0,0.0
2015-03-29,LNK,10.8,1.1,18.3,0.0,0.0
2015-03-30,LNK,11.2,-0.5,26.1,0.0,0.0
2015-03-31,LNK,13.4,0.6,26.1,0.0,0.0
2015-01-01,LRD,,3.3,5.6,1.0,0.0
2015-01-02,LRD,,5.0,7.2,0.5,0.0
2015-01-03,LRD,,5.0,17.2,0.3,0.0
2015-01-04,LRD,,2.8,16.1,0.0,0.0
2015-01-05,LRD,,2.2,12.2,0.0,0.0
2015-01-06,LRD,,4.4,18.3,0.0,0.0
2015-01-07,LRD,,7.2,16.7,0.0,0.0
2015-01-08,LRD,,2.8,8.3,0.0,0.0
2015-01-09,LRD,,2.2,6.7,2.0,0.0
2015-01-10,LRD,,0.6,2.8,7.1,0.0
2015-01-11,LRD,,2.8,12.2,0.5,0.0
2015-01-12,LRD,,2.8,18.9,0.0,0.0
2015-01-13,LRD,,6.1,7.8,0.0,0.0
2015-01-14,LRD,,4.4,6.7,0.0,0.0
2015-01-15,LRD,,5.6,14.4,0.0,0.0
2015-01-16,LRD,,6.7,17.8,0.0,0.0
2015-01-17,LRD,,8.3,18.9,0.0,0.0
2015-01-18,LRD,,8.3,22.2,0.0,0.0
2015-01-19,LRD,,8.3,25.0,0.0,0.0
2015-01-20,LRD,,7.8,30.0,0.0,0.0
2015-01-21,LRD,,11.1,22.8,0.5,0.0
2015-01-22,LRD,,7.8,14.4,2.8,0.0
2015-01-23,LRD,,3.3,11.7,0.0,0.0
2015-01-24,LRD,,1.7,19.4,0.0,0.0
2015-01-25,LRD,,4.4,22.8,0.0,0.0
2015-01-26,LRD,,5.6,23.9,0.0,0.0
2015-01-27,LRD,,11.7,27.2,0.0,0.0
2015-01-28,LRD,,10.0,28.3,0.0,0.0
2015-01-29,LRD,,12.8,27.8,0.0,0.0
2015-01-30,LRD,17.6,13.3,23.3,0.0,0.0
2015-01-31,LRD,17.5,14.4,22.2,0.3,0.0
2015-02-01,LRD,18.0,13.9,23.9,0.0,0.0
2015-02-02,LRD,10.7,7.8,16.1,0.0,0.0
2015-02-03,LRD,6.8,5.6,7.8,4.1,0.0
2015-02-04,LRD,11.2,7.2,17.8,0.3,0.0
2015-02-05,LRD,9.7,8.9,11.1,0.0,0.0
2015-02-06,LRD,11.4,8.9,15.6,0.0,0.0
2015-02-07,LRD,16.4,12.2,23.9,0.0,0.0
2015-02-08,LRD,18.8,11.1,29.4,0.0,0.0
2015-02-09,LRD,19.1,9.4,29.4,0.0,0.0
2015-02-10,LRD,20.1,11.7,30.0,0.0,0.0
2015-02-11,LRD,19.4,12.2,27.2,0.0,0.0
2015-02-12,LRD,16.5,13.9,20.6,0.0,0.0
2015-02-13,LRD,16.3,11.1,22.8,0.0,0.0
2015-02-14,LRD,18.2,12.2,23.3,0.0,0.0
2015-02-15,LRD,20.2,16.7,25.0,0.0,0.0
2015-02-16,LRD,15.6,6.7,23.3,1.5,0.0
2015-02-17,LRD,9.1,5.6,15.0,0.3,0.0
2015-02-18,LRD,11.9,2.8,20.6,0.0,0.0
2015-02-19,LRD,15.1,6.1,23.3,0.0,0.0
2015-02-20,LRD,20.4,12.8,28.3,0.0,0.0
2015-02-21,LRD,22.4,16.7,31.1,0.0,0.0
2015-02-22,LRD,23.0,11.1,30.6,0.0,0.0
2015-02-23,LRD,5.1,2.8,11.1,0.8,0.0
2015-02-24,LRD,4.2,2.2,6.7,0.0,0.0
2015-02-25,LRD,10.8,2.8,21.7,0.0,0.0
2015-02-26,LRD,14.7,6.7,23.9,0.0,0.0
2015-02-27,LRD,3.8,2.2,7.8,0.3,0.0
2015-02-28,LRD,4.2,2.2,6.7,0.3,0.0
2015-03-01,LRD,8.4,5.6,12.2,0.0,0.0
2015-03-02,LRD,8.5,7.8,9.4,0.5,0.0
2015-03-03,LRD,12.9,8.3,20.6,0.3,0.0
2015-03-04,LRD,17.9,8.3,21.7,0.3,0.0
2015-03-05,LRD,7.0,3.9,11.1,0.0,0.0
2015-03-06,LRD,6.8,3.3,10.6,0.0,0.0
2015-03-07,LRD,11.1,2.8,17.2,0.0,0.0
2015-03-08,LRD,12.9,10.6,15.6,9.1,0.0
2015-03-09,LRD,15.8,13.3,21.1,6.4,0.0
2015-03-10,LRD,15.5,11.1,21.7,0.0,0.0
2015-03-11,LRD,13.9,10.0,17.2,0.0,0.0
2015-03-12,LRD,15.7,7.8,24.4,0.0,0.0
2015-03-13,LRD,18.2,11.7,25.6,0.0,0.0
2015-03-14,LRD,20.2,12.2,26.7,0.0,0.0
2015-03-15,LRD,19.4,16.1,24.4,0.0,0.0
2015-03-16,LRD,18.2,15.6,21.7,0.0,0.0
2015-03-17,LRD,18.0,16.7,20.0,14.0,0.0
2015-03-18,LRD,19.3,17.2,22.8,1.0,0.0
2015-03-19,LRD,21.8,20.0,25.6,0.0,0.0
2015-03-20,LRD,21.4,17.2,23.9,3.8,0.0
2015-03-21,LRD,17.7,16.1,20.0,29.7,0.0
2015-03-22,LRD,19.1,13.9,27.2,0.0,0.0
2015-03-23,LRD,21.7,15.6,30.6,0.0,0.0
2015-03-24,LRD,23.0,16.7,31.1,0.0,0.0
2015-03-25,LRD,22.5,18.9,28.9,0.0,0.0
2015-03-26,LRD,19.8,13.9,22.8,0.3,0.0
2015-03-27,LRD,18.0,8.3,26.7,0.0,0.0
2015-03-28,LRD,20.7,11.1,30.0,0.0,0.0
2015-03-29,LRD,22.7,15.0,31.7,0.0,0.0
2015-03-30,LRD,23.9,18.3,31.1,0.0,0.0
